,Fuel_type,Running_in_kms,Endine_disp,Gear_transmission,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,height,width,length,Weight,top_speed,Brand,Model,car_price,city_name,Car_age
4089,Petrol,52951.0,1497.0,Automatic,17.8,5.0,Other,117.3,Disc,Drum,1495.0,1695.0,4440.0,,195.0,Honda,City,511000.00000000006,gurgaon,7.0
4090,Petrol,102926.0,1197.0,Manual,19.1,5.0,Other,85.8,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1415.0,169.0,Maruti,Swift Dzire,416000.0,gurgaon,7.0
4091,Diesel,54251.0,1461.0,Automatic,21.64,5.0,White,84.8,Disc,Drum,1505.0,1695.0,4425.0,,,Nissan,Sunny,275000.0,gurgaon,8.0
4092,Petrol,98756.0,998.0,Manual,23.1,5.0,Other,67.04,Ventilated Disc,Drum,1560.0,1600.0,3695.0,1250.0,150.0,Maruti,Celerio,391000.0,gurgaon,5.0
4093,Petrol,44559.0,796.0,Manual,24.7,5.0,White,47.3,Disc,Drum,1475.0,1490.0,3430.0,1185.0,140.0,Maruti,Alto 800,312000.0,gurgaon,3.0
4094,Petrol,61931.0,1197.0,Manual,21.4,5.0,Silver,83.1,Disc,Drum,1510.0,1745.0,3995.0,1360.0,180.0,Maruti,Baleno,536000.0,gurgaon,6.0
4095,Petrol,79991.0,1197.0,Automatic,17.21,5.0,Other,103.5,Disc,Drum,1469.0,1682.0,3971.0,1580.0,177.0,Volkswagen,Polo,536000.0,gurgaon,5.0
4096,Diesel,77406.0,1248.0,Manual,24.3,5.0,White,88.5,Ventilated Disc,Drum,1640.0,1790.0,3995.0,1680.0,172.0,Maruti,Vitara Brezza,661000.0,gurgaon,5.0
4097,Diesel,86764.0,1598.0,Manual,20.54,5.0,White,103.6,Disc,Drum,1466.0,1699.0,4384.0,1760.0,186.0,Volkswagen,Vento,338000.0,gurgaon,8.0
4098,Diesel,83833.0,1248.0,Manual,28.4,5.0,White,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,424000.0,gurgaon,6.0
4099,Petrol,52655.0,1197.0,Automatic,21.21,5.0,White,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,454000.0,gurgaon,6.0
4100,Petrol,17011.0,1197.0,Manual,20.89,5.0,Grey,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,564000.0,gurgaon,3.0
4101,Petrol,14815.0,1497.0,Manual,17.8,5.0,Other,117.3,Disc,Drum,1495.0,1695.0,4440.0,,195.0,Honda,City,814000.0,gurgaon,4.0
4102,Petrol,17711.0,1197.0,Manual,21.01,5.0,Blue,81.8,Disc,Drum,1510.0,1745.0,3995.0,1340.0,,Maruti,Baleno,611000.0,gurgaon,3.0
4103,Petrol,41147.0,998.0,Manual,23.95,5.0,Grey,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,286000.0,gurgaon,5.0
4104,Petrol,13215.0,998.0,Automatic,23.95,5.0,White,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,363000.0,gurgaon,3.0
4105,Petrol,23615.0,1197.0,Manual,20.89,5.0,Other,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,469000.00000000006,gurgaon,4.0
4106,Diesel,78623.0,1248.0,Manual,25.2,5.0,Silver,74.0,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1405.0,155.0,Maruti,Swift,430000.0,gurgaon,6.0
4107,Petrol,47393.0,1197.0,Manual,22.0,5.0,Other,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,666000.0,gurgaon,3.0
4108,Petrol,78279.0,1198.0,Manual,18.5,5.0,White,86.8,Disc,Drum,1500.0,1680.0,3610.0,,145.0,Honda,Brio,310000.0,gurgaon,8.0
4109,Petrol,15164.0,998.0,Manual,23.95,5.0,White,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,361000.0,gurgaon,3.0
4110,Petrol,40049.0,1496.0,Manual,15.9,5.0,Other,120.69,Ventilated Disc,Drum,1647.0,1765.0,3998.0,1660.0,,Ford,Ecosport,679000.0,gurgaon,4.0
4111,Diesel,95912.0,1248.0,Manual,23.4,5.0,Grey,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,,Maruti,Swift Dzire,365000.0,gurgaon,8.0
4112,Petrol,18075.0,998.0,Manual,23.95,5.0,Silver,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,328000.0,gurgaon,4.0
4113,Diesel,43080.0,1248.0,Manual,23.4,5.0,Silver,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,,Maruti,Swift Dzire,426000.0,gurgaon,8.0
4114,Petrol,4878.0,1197.0,Manual,20.89,5.0,Blue,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,505000.0,gurgaon,3.0
4115,Petrol,9024.0,1197.0,Manual,20.89,5.0,Silver,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,507000.0,gurgaon,2.0
4116,Diesel,136786.0,1248.0,Manual,23.4,5.0,White,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,162.0,Maruti,Swift Dzire,353000.0,gurgaon,8.0
4117,Diesel,86803.0,1396.0,Manual,21.9,5.0,Silver,88.76,Disc,Disc,1505.0,1710.0,3995.0,,,Hyundai,i20,295000.0,gurgaon,9.0
4118,Petrol,37526.0,1198.0,Manual,18.5,5.0,White,86.8,Disc,Drum,1500.0,1680.0,3610.0,,145.0,Honda,Brio,304000.0,gurgaon,9.0
4119,Petrol,31692.0,1197.0,Manual,20.89,5.0,Grey,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,501999.99999999994,gurgaon,3.0
4120,Diesel,42888.0,1248.0,Manual,28.4,5.0,Grey,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,500000.0,gurgaon,4.0
4121,Diesel,78612.0,1248.0,Manual,24.3,5.0,Red,88.5,Ventilated Disc,Drum,1640.0,1790.0,3995.0,1680.0,172.0,Maruti,Vitara Brezza,632000.0,gurgaon,5.0
4122,Petrol,39393.0,1197.0,Manual,20.89,5.0,Grey,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,463999.99999999994,gurgaon,3.0
4123,Diesel,97204.0,1248.0,Manual,28.4,5.0,Grey,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,491000.0,gurgaon,4.0
4124,Diesel,66420.0,1248.0,Automatic,26.59,5.0,Grey,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,169.0,Maruti,Swift Dzire,426999.99999999994,gurgaon,6.0
4125,Diesel,66476.0,1248.0,Manual,27.39,5.0,Red,74.0,Disc,Drum,1510.0,1745.0,3995.0,1430.0,170.0,Maruti,Baleno,648000.0,gurgaon,4.0
4126,Petrol,62425.0,998.0,Manual,20.51,5.0,Other,67.04,Ventilated Disc,Drum,1670.0,1475.0,3636.0,1350.0,150.0,Maruti,Wagon R Stingray,377000.0,gurgaon,5.0
4127,Diesel,72653.0,1248.0,Manual,28.4,5.0,White,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,411000.00000000006,gurgaon,7.0
4128,Diesel,79261.0,1248.0,Manual,22.9,5.0,White,74.0,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1505.0,158.0,Maruti,Swift,444000.00000000006,gurgaon,7.0
4129,Petrol,28730.0,1197.0,Manual,21.21,5.0,Red,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,664000.0,gurgaon,3.0
4130,Diesel,80505.0,1498.0,Manual,23.0,5.0,White,98.96,Ventilated Disc,Drum,1647.0,1765.0,3998.0,1690.0,,Ford,Ecosport,738000.0,gurgaon,3.0
4131,Diesel,75505.0,1598.0,Manual,20.54,5.0,Silver,103.6,Disc,Drum,1466.0,1699.0,4384.0,1760.0,186.0,Volkswagen,Vento,274000.0,gurgaon,9.0
4132,Diesel,78788.0,1248.0,Automatic,22.9,5.0,Other,74.0,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1505.0,158.0,Maruti,Swift,382000.0,gurgaon,7.0
4133,Petrol,30903.0,1197.0,Manual,21.4,5.0,Blue,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,672000.0,gurgaon,3.0
4134,Petrol,19549.0,1199.0,Automatic,18.6,5.0,Other,88.76,Disc,Drum,1501.0,1695.0,3995.0,,,Honda,Amaze,655000.0,gurgaon,3.0
4135,Petrol,24477.0,1197.0,Automatic,21.21,5.0,White,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,446000.0,gurgaon,6.0
4136,Diesel,48118.0,1248.0,Manual,27.39,5.0,White,74.0,Disc,Drum,1510.0,1745.0,3995.0,1430.0,170.0,Maruti,Baleno,571000.0,gurgaon,3.0
4137,Petrol,67565.0,1197.0,Manual,22.0,5.0,Grey,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,490000.00000000006,gurgaon,6.0
4138,Petrol,13258.0,1197.0,Manual,21.4,5.0,Grey,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,578000.0,gurgaon,1.0
4139,Petrol,56773.0,1197.0,Manual,17.4,5.0,White,85.8,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1435.0,160.0,Maruti,Swift Dzire,345000.0,gurgaon,9.0
4140,Diesel,54025.0,1248.0,Automatic,23.4,5.0,Other,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,,Maruti,Swift Dzire,413000.0,gurgaon,8.0
4141,Petrol,32053.0,998.0,Manual,23.95,5.0,Grey,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,302000.0,gurgaon,5.0
4142,Diesel,36883.0,1248.0,Manual,28.4,5.0,Silver,74.02,Disc,Drum,1515.0,1735.0,3995.0,1405.0,,Maruti,Swift Dzire,581000.0,gurgaon,3.0
4143,Diesel,70044.0,1498.0,Manual,23.7,5.0,Other,97.89,Ventilated Disc,Drum,1601.0,1734.0,3999.0,,,Honda,WR-V,643000.0,gurgaon,4.0
4144,Petrol,15413.0,1197.0,Manual,21.01,5.0,Silver,81.8,Disc,Drum,1510.0,1745.0,3995.0,1340.0,,Maruti,Baleno,701000.0,gurgaon,2.0
4145,Petrol,13911.0,998.0,Manual,23.95,5.0,Other,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,347000.0,gurgaon,3.0
4146,Petrol,26813.0,1198.0,Manual,16.5,5.0,Black,86.8,Disc,Drum,1500.0,1680.0,3610.0,,185.0,Honda,Brio,509999.99999999994,gurgaon,7.0
4147,Diesel,121381.0,1461.0,Automatic,19.01,5.0,Other,108.5,Disc,Drum,1671.0,2000.0,4331.0,1787.0,168.0,Nissan,Terrano,321000.0,gurgaon,8.0
4148,Petrol,21582.0,1197.0,Manual,21.01,5.0,Other,81.8,Disc,Drum,1510.0,1745.0,3995.0,1340.0,,Maruti,Baleno,571000.0,gurgaon,5.0
4149,Petrol,29404.0,1197.0,Manual,22.0,5.0,Red,81.8,Ventilated Disc,Drum,1515.0,1735.0,3995.0,1315.0,,Maruti,Swift Dzire,617000.0,gurgaon,3.0
4150,Petrol,32105.0,1197.0,Manual,18.9,5.0,Grey,82.0,Disc,Drum,1520.0,1660.0,3765.0,,163.0,Hyundai,Grand i10,476999.99999999994,gurgaon,6.0
4151,Petrol,18495.0,1197.0,Manual,20.89,5.0,Other,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,449000.0,gurgaon,4.0
4152,Diesel,52212.0,1248.0,Manual,28.4,5.0,Silver,74.02,Disc,Drum,1515.0,1735.0,3995.0,1405.0,,Maruti,Swift Dzire,661000.0,gurgaon,2.0
4153,Petrol,20518.0,1197.0,Manual,20.4,5.0,White,81.8,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1315.0,165.0,Maruti,Swift,385000.0,gurgaon,6.0
4154,Petrol,26600.0,1197.0,Manual,20.89,5.0,White,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,405000.0,gurgaon,4.0
4155,Diesel,92225.0,1248.0,Manual,22.9,5.0,Grey,74.0,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1505.0,158.0,Maruti,Swift,364000.0,gurgaon,8.0
4156,Diesel,45317.0,1186.0,Manual,24.0,5.0,Silver,73.97,Disc,Drum,1520.0,1660.0,3765.0,,151.0,Hyundai,Grand i10,470000.0,gurgaon,3.0
4157,Petrol,39557.0,998.0,Manual,23.95,5.0,White,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,274000.0,gurgaon,5.0
4158,Petrol,44660.0,998.0,Manual,20.51,5.0,Silver,67.04,Ventilated Disc,Drum,1670.0,1475.0,3636.0,1350.0,150.0,Maruti,Wagon R Stingray,322000.0,gurgaon,8.0
4159,Petrol,6928.0,1197.0,Manual,18.9,5.0,Silver,81.86,Disc,Drum,1520.0,1660.0,3765.0,,,Hyundai,Grand i10,524000.0,gurgaon,2.0
4160,Petrol,8509.0,1197.0,Manual,18.9,5.0,Grey,81.86,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,578000.0,gurgaon,1.0
4161,Diesel,107247.0,1248.0,Manual,28.09,5.0,White,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,566000.0,gurgaon,5.0
4162,Diesel,100976.0,1248.0,Manual,25.2,5.0,White,74.0,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1405.0,155.0,Maruti,Swift,453000.0,gurgaon,6.0
4163,Diesel,46244.0,1248.0,Manual,24.3,5.0,Grey,88.5,Ventilated Disc,Drum,1640.0,1790.0,3995.0,1680.0,172.0,Maruti,Vitara Brezza,843000.0,gurgaon,2.0
4164,Petrol,64147.0,998.0,Manual,20.92,5.0,Silver,67.1,Ventilated Disc,Drum,1460.0,1475.0,3620.0,1185.0,,Maruti,Alto K10,178000.0,gurgaon,10.0
4165,Diesel,135819.0,1498.0,Manual,22.7,5.0,White,89.84,Ventilated Disc,Drum,1708.0,1765.0,3999.0,1740.0,182.0,Ford,EcoSport,449000.0,gurgaon,7.0
4166,Diesel,64103.0,1248.0,Manual,23.4,5.0,Silver,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,,Maruti,Swift Dzire,438999.99999999994,gurgaon,7.0
4167,Petrol,35289.0,1197.0,Manual,21.4,5.0,Grey,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,594000.0,gurgaon,4.0
4168,Petrol,57059.0,1197.0,Manual,21.4,5.0,Silver,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,488999.99999999994,gurgaon,5.0
4169,Petrol,26905.0,998.0,Manual,23.95,5.0,Grey,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,324000.0,gurgaon,4.0
4170,Petrol,41665.0,1198.0,Manual,17.0,5.0,Silver,73.75,Disc,Drum,1483.0,1682.0,3995.0,,,Volkswagen,Ameo,382000.0,gurgaon,4.0
4171,Petrol,16001.0,1197.0,Manual,18.6,5.0,White,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,750000.0,gurgaon,4.0
4172,Petrol,46846.0,1198.0,Manual,17.0,5.0,Blue,73.75,Disc,Drum,1483.0,1682.0,3995.0,,,Volkswagen,Ameo,459000.0,gurgaon,5.0
4173,Petrol,103284.0,1197.0,Manual,21.4,5.0,Grey,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,495000.0,gurgaon,4.0
4174,Petrol,27729.0,1197.0,Manual,21.01,5.0,Blue,81.8,Disc,Drum,1510.0,1745.0,3995.0,1340.0,,Maruti,Baleno,655000.0,gurgaon,2.0
4175,Petrol,21200.0,998.0,Manual,23.95,5.0,Grey,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,356000.0,gurgaon,4.0
4176,Petrol,21160.0,1373.0,Manual,19.12,5.0,Silver,91.1,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1490.0,190.0,Maruti,Ciaz,844000.0,gurgaon,3.0
4177,Diesel,134322.0,1396.0,Manual,21.27,5.0,White,88.76,Disc,Disc,1505.0,1710.0,3995.0,,,Hyundai,i20,387000.0,gurgaon,7.0
4178,Petrol,41031.0,1197.0,Manual,18.9,5.0,White,81.86,Disc,Drum,1520.0,1660.0,3765.0,,,Hyundai,Grand i10,391000.0,gurgaon,6.0
4179,Petrol,59387.0,1197.0,Automatic,18.9,5.0,White,82.0,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,416000.0,gurgaon,5.0
4180,Diesel,89418.0,1248.0,Manual,28.09,5.0,Other,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,590000.0,gurgaon,4.0
4181,Petrol,96850.0,1197.0,Manual,21.4,5.0,Other,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,584000.0,gurgaon,3.0
4182,Petrol,69666.0,1197.0,Manual,18.9,5.0,Grey,81.86,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,467000.0,gurgaon,3.0
4183,Diesel,96041.0,1396.0,Manual,22.54,5.0,White,88.73,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,474000.0,gurgaon,6.0
4184,Petrol,8250.0,1197.0,Manual,18.9,5.0,Silver,81.86,Disc,Drum,1520.0,1660.0,3765.0,,,Hyundai,Grand i10,590000.0,gurgaon,3.0
4185,Petrol,22185.0,1198.0,Manual,17.8,5.0,Other,86.7,Disc,Drum,1505.0,1680.0,3990.0,,140.0,Honda,Amaze,644000.0,gurgaon,2.0
4186,Petrol,39842.0,1197.0,Automatic,18.9,5.0,Grey,82.0,Disc,Drum,1520.0,1660.0,3765.0,,165.0,Hyundai,Grand i10,434000.0,gurgaon,5.0
4187,Petrol,67676.0,1197.0,Manual,18.6,5.0,Red,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,496000.0,gurgaon,7.0
4188,Petrol,66729.0,1373.0,Manual,20.73,5.0,Brown,91.1,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1490.0,190.0,Maruti,Ciaz,698000.0,gurgaon,4.0
4189,Petrol,40899.0,1197.0,Manual,18.6,5.0,Other,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,624000.0,gurgaon,3.0
4190,Petrol,40750.0,1197.0,Automatic,18.6,5.0,Red,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,727000.0,gurgaon,6.0
4191,Petrol,22725.0,1197.0,Manual,20.85,5.0,Other,83.14,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1415.0,158.0,Maruti,Swift Dzire,499000.0,gurgaon,5.0
4192,Diesel,65425.0,1248.0,Manual,27.39,5.0,Blue,74.0,Disc,Drum,1510.0,1745.0,3995.0,1430.0,170.0,Maruti,Baleno,511000.00000000006,gurgaon,6.0
4193,Petrol,15996.0,1197.0,Manual,20.89,5.0,Blue,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,495000.0,gurgaon,3.0
4194,Diesel,63759.0,1120.0,Manual,24.0,5.0,Other,70.0,Disc,Drum,1520.0,1660.0,3765.0,,157.0,Hyundai,Grand i10,375000.0,gurgaon,5.0
4195,Diesel,75526.0,1248.0,Manual,28.4,5.0,White,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,409000.0,gurgaon,7.0
4196,Diesel,85937.0,1248.0,Manual,24.3,5.0,Red,88.5,Ventilated Disc,Drum,1640.0,1790.0,3995.0,1680.0,172.0,Maruti,Vitara Brezza,630000.0,gurgaon,5.0
4197,Petrol,72983.0,1197.0,Manual,22.0,5.0,Grey,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,407000.0,gurgaon,7.0
4198,Diesel,97760.0,1396.0,Manual,22.54,5.0,Other,88.73,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,545000.0,gurgaon,5.0
4199,Petrol,29837.0,1197.0,Manual,20.89,5.0,Other,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,520000.0,gurgaon,3.0
4200,Petrol,42924.0,1197.0,Manual,21.4,5.0,Other,83.1,Disc,Drum,1510.0,1745.0,3995.0,1340.0,180.0,Maruti,Baleno,545000.0,gurgaon,4.0
4201,Petrol,31040.0,1199.0,Manual,19.5,5.0,Other,88.76,Disc,Drum,1501.0,1695.0,3995.0,,140.0,Honda,Amaze,639000.0,gurgaon,2.0
4202,Petrol,49218.0,1199.0,Manual,19.5,5.0,Other,88.76,Disc,Drum,1501.0,1695.0,3995.0,,140.0,Honda,Amaze,633000.0,gurgaon,2.0
4203,Diesel,79928.0,1248.0,Manual,28.09,5.0,Other,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,606000.0,gurgaon,5.0
4204,Diesel,79481.0,1248.0,Manual,28.09,5.0,Other,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,600000.0,gurgaon,5.0
4205,Petrol,23518.0,1197.0,Manual,20.85,5.0,Silver,83.14,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1415.0,158.0,Maruti,Swift Dzire,397000.0,gurgaon,7.0
4206,Petrol,27017.0,998.0,Manual,23.95,5.0,White,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,285000.0,gurgaon,8.0
4207,Petrol,13958.0,1197.0,Manual,22.0,5.0,Silver,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,416000.0,gurgaon,6.0
4208,Diesel,79553.0,1396.0,Manual,22.54,5.0,White,88.73,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,469000.00000000006,gurgaon,6.0
4209,Diesel,65427.0,1120.0,Manual,24.4,5.0,White,71.01,Disc,Drum,1520.0,1660.0,3995.0,,156.0,Hyundai,Xcent,348000.0,gurgaon,7.0
4210,Diesel,96780.0,1248.0,Manual,25.1,5.0,Grey,88.5,Disc,Disc,1595.0,1785.0,4300.0,1670.0,164.0,Maruti,SX4 S Cross,536000.0,gurgaon,4.0
4211,Petrol,6179.0,1197.0,Manual,20.89,5.0,Blue,81.8,Disc,Drum,1595.0,1690.0,3700.0,,,Maruti,Ignis,557000.0,gurgaon,2.0
4212,Diesel,47156.0,1248.0,Manual,27.39,5.0,Other,74.0,Disc,Drum,1510.0,1745.0,3995.0,1430.0,170.0,Maruti,Baleno,558000.0,gurgaon,5.0
4213,Diesel,49470.0,1248.0,Manual,23.4,5.0,White,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,,Maruti,Swift Dzire,428000.0,gurgaon,7.0
4214,Petrol,21377.0,1197.0,Manual,21.01,5.0,Grey,81.8,Disc,Drum,1510.0,1745.0,3995.0,1340.0,,Maruti,Baleno,526000.0,gurgaon,3.0
4215,Petrol,104077.0,1497.0,Manual,17.4,5.0,Silver,117.3,Disc,Drum,1495.0,1695.0,4440.0,,195.0,Honda,City,541000.0,gurgaon,6.0
4216,Diesel,114389.0,1120.0,Automatic,24.4,5.0,White,71.0,Disc,Drum,1520.0,1660.0,3995.0,,156.0,Hyundai,Xcent,327000.0,gurgaon,7.0
4217,Petrol,30953.0,1499.0,Manual,15.85,5.0,Other,110.4,Ventilated Disc,Drum,1708.0,1765.0,3999.0,,182.0,Ford,Ecosport,744000.0,gurgaon,3.0
4218,Diesel,62547.0,1186.0,Manual,24.0,5.0,White,73.97,Disc,Drum,1520.0,1660.0,3765.0,,151.0,Hyundai,Grand i10,412000.0,gurgaon,4.0
4219,Petrol,7963.0,796.0,Manual,22.05,5.0,White,47.33,Disc,Drum,1475.0,1515.0,3445.0,1185.0,,Maruti,Alto 800,326000.0,gurgaon,2.0
4220,Petrol,15900.0,999.0,Manual,21.74,5.0,White,67.0,Disc,Drum,1474.0,1579.0,3731.0,,,Renault,KWID,362000.0,gurgaon,1.0
4221,Petrol,26306.0,1197.0,Manual,22.0,5.0,White,81.8,Ventilated Disc,Drum,1515.0,1735.0,3995.0,1315.0,,Maruti,Swift Dzire,637000.0,gurgaon,2.0
4222,Petrol,49645.0,796.0,Manual,24.7,5.0,White,47.3,Disc,Drum,1475.0,1490.0,3430.0,1185.0,140.0,Maruti,Alto 800,298000.0,gurgaon,3.0
4223,Petrol,44802.0,1197.0,Manual,21.4,5.0,Blue,83.1,Disc,Drum,1510.0,1745.0,3995.0,1360.0,180.0,Maruti,Baleno,532000.0,gurgaon,5.0
4224,Petrol,39784.0,1198.0,Manual,17.0,5.0,Other,73.75,Disc,Drum,1483.0,1682.0,3995.0,,,Volkswagen,Ameo,496000.0,gurgaon,5.0
4225,Petrol,27994.0,998.0,Manual,23.95,5.0,Other,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,227000.0,gurgaon,9.0
4226,Petrol,42412.0,1197.0,Manual,20.4,5.0,Grey,81.8,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1315.0,165.0,Maruti,Swift,449000.0,gurgaon,4.0
4227,Diesel,55985.0,1248.0,Manual,28.09,5.0,Silver,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,501999.99999999994,gurgaon,5.0
4228,Diesel,43955.0,1248.0,Manual,28.4,5.0,Other,74.0,Disc,Drum,1530.0,1735.0,3840.0,1405.0,,Maruti,Swift,399000.0,gurgaon,7.0
4229,Petrol,18504.0,796.0,Manual,24.7,5.0,White,47.3,Disc,Drum,1475.0,1515.0,3430.0,1185.0,140.0,Maruti,Alto 800,352000.0,gurgaon,2.0
4230,Diesel,61671.0,1248.0,Manual,22.9,5.0,White,74.0,Ventilated Disc,Drum,1530.0,1695.0,3850.0,1505.0,158.0,Maruti,Swift,353000.0,gurgaon,8.0
4231,Petrol,59535.0,1197.0,Manual,20.4,5.0,White,81.8,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1315.0,165.0,Maruti,Swift,437000.0,gurgaon,5.0
4232,Diesel,41508.0,1248.0,Manual,28.4,5.0,Silver,74.02,Disc,Drum,1515.0,1735.0,3995.0,1405.0,,Maruti,Swift Dzire,585000.0,gurgaon,4.0
4233,Petrol,23372.0,1197.0,Manual,20.4,5.0,Grey,81.8,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1315.0,165.0,Maruti,Swift,453000.0,gurgaon,4.0
4234,Petrol,21276.0,1198.0,Manual,17.8,5.0,White,86.7,Disc,Drum,1505.0,1680.0,3990.0,,140.0,Honda,Amaze,640000.0,gurgaon,2.0
4235,Petrol,18819.0,998.0,Manual,23.95,5.0,Grey,67.05,Ventilated Disc,Drum,1475.0,1515.0,3545.0,1210.0,145.0,Maruti,Alto K10,361000.0,gurgaon,3.0
