,Endine_disp,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,cargo_volume,height,width,length,Gross_Weight,top_speed,Ownership,Steering_Type,Car_price,Brand,Model,Running_kms,Fuel_type,Gear_Transmission,Car_age
400,1353.0,18.6,5.0,White,138.12,Disc,Disc,350.0,1635.0,1790.0,4300.0,1580.0,170.0,First Owner,Power,1875000.0,hyundai,creta sx opt turbo,13375.0, Petrol , Automatic,3.0
401,1197.0,21.21,5.0,Grey,81.8,Disc,Drum,378.0,1515.0,1735.0,3995.0,1315.0,170.0,Second Owner,Power,788000.0,maruti,swift dzire amt zxi plus,24041.0, Petrol , Automatic,5.0
402,998.0,20.0,5.0,Black,118.36,Disc,Drum,311.0,1505.0,1775.0,3995.0,1580.0,170.0,First Owner,Electric,919000.0,hyundai,i20 sportz turbo imt,13610.0, Petrol , Manual,2.0
403,1197.0,17.52,5.0,Maroon,81.86,Disc,Drum,350.0,1605.0,1770.0,3995.0,1580.0,170.0,First Owner,Electric,883000.0,hyundai,venue s,11964.0, Petrol , Manual,3.0
404,1497.0,15.4,7.0,White,117.3,Disc,Drum,223.0,1666.0,1735.0,4453.0,1580.0,170.0,First Owner,Power,875000.0,honda,br-v i-vtec s mt,51019.0, Petrol , Manual,6.0
405,1353.0,16.5,5.0,Red,138.08,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1502000.0,kia,seltos gtx plus dct,30432.0, Petrol , Automatic,4.0
406,1197.0,18.6,5.0,Red,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,600000.0,hyundai,i20 magna 1.2,30000.0, Petrol , Manual,7.0
407,1405.0,19.1,5.0,Silver,70.0,Disc,Drum,232.0,1550.0,1695.0,3795.0,1580.0,149.0,Third Owner,Power,150000.0,tata,indica tdi ls,120165.09999999999, Diesel , Manual,9.0
408,2967.0,14.75,7.0,Silver,215.90699999999987,Ventilated Disc,Ventilated Disc,890.0,1740.0,2060.0,4903.0,2510.0,234.0,First Owner,Power,7090000.000000001,audi,q7 45 tdi quattro premium plus,16400.0, Diesel , Automatic,5.0
409,1197.0,18.6,5.0,White,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,625000.0,hyundai,i20 sportz 1.2,10000.0, Petrol , Manual,7.0
410,999.0,19.2,5.0,Grey,113.98,Disc,Drum,385.0,1612.0,1760.0,4225.0,1640.0,170.0,First Owner,Electric,1550000.0,skoda,kushaq 1.0 tsi style anniversary edition,33000.0, Petrol , Manual,2.0
411,1197.0,18.6,5.0,Red,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,Second Owner,Power,735000.0,hyundai,i20 1.2 asta,33714.0, Petrol , Manual,5.0
412,2755.0,15.04,7.0,Bronze,174.5,Ventilated Disc,Ventilated Disc,350.0,1835.0,1855.0,4795.0,2510.0,157.0,First Owner,Power,3375000.0,toyota,fortuner 2.8 4wd at,101800.0, Diesel , Automatic,5.0
413,1497.0,16.8,5.0,Black,113.43,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1545000.0,kia,seltos htx g,47624.0, Petrol , Manual,2.0
414,1498.0,22.77,5.0,Brown,98.59,Ventilated Disc,Drum,346.0,1708.0,1765.0,3999.0,1580.0,182.0,First Owner,Power,865000.0,ford,ecosport 1.5 tdci trend bsiv,58000.0, Diesel , Manual,4.0
415,999.0,17.2,5.0,Orange,113.98,Disc,Drum,385.0,1612.0,1760.0,4225.0,1660.0,170.0,First Owner,Electric,1565000.0,skoda,kushaq 1.0 tsi style 4 airbags at,11675.0, Petrol , Automatic,2.0
416,1493.0,20.8,5.0,White,113.43,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1698999.9999999998,kia,seltos htx diesel,21961.0, Diesel , Manual,2.0
417,1197.0,21.4,5.0,Silver,83.1,Disc,Drum,339.0,1510.0,1745.0,3995.0,1340.0,180.0,Second Owner,Power,764000.0,maruti,baleno 1.2 zeta,17213.0, Petrol , Manual,4.0
418,1496.0,17.8,5.0,White,105.94,Disc,Drum,476.0,1495.0,1730.0,4425.0,1580.0,170.0,First Owner,Power,1089000.0,toyota,yaris g cvt,8536.0, Petrol , Automatic,2.0
419,1497.0,16.8,5.0,Grey,116.3,Disc,Drum,506.0,1485.0,1695.0,4440.0,1580.0,170.0,First Owner,Power,508000.0,honda,city v mt exclusive,48826.0, Petrol , Manual,11.0
420,1995.0,19.62,5.0,Black,187.74,Ventilated Disc,Ventilated Disc,350.0,1598.0,2060.0,4447.0,1580.0,222.0,First Owner,Power,4200000.0,bmw,x1 sdrive20d xline,24000.0, Diesel , Automatic,3.0
421,1086.0,20.3,5.0,Grey,68.05,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,First Owner,Electric,513999.99999999994,hyundai,santro magna,18896.0, Petrol , Manual,3.0
422,1496.0,17.8,5.0,White,105.94,Disc,Drum,476.0,1495.0,1730.0,4425.0,1580.0,170.0,First Owner,Power,1084000.0,toyota,yaris g cvt,10181.0, Petrol , Automatic,2.0
423,999.0,18.24,5.0,White,98.63,Disc,Drum,405.0,1605.0,1750.0,3991.0,1580.0,170.0,First Owner,Electric,1079000.0,renault,kiger rxz turbo cvt,32236.0, Petrol , Automatic,2.0
424,2393.0,13.68,7.0,Red,147.8,Disc,Drum,350.0,1795.0,1830.0,4735.0,2430.0,170.0,First Owner,Power,2145000.0,toyota,innova crysta touring sport 2.4 mt bsiv,31994.0, Diesel , Manual,6.0
425,999.0,20.5,5.0,Blue,98.63,Disc,Drum,405.0,1605.0,1750.0,3991.0,1580.0,170.0,First Owner,Electric,918000.0,renault,kiger rxz turbo,14479.0, Petrol , Manual,2.0
426,1598.0,14.3,5.0,Red,103.2,Disc,Drum,460.0,1466.0,1699.0,4413.0,1680.0,185.0,First Owner,Power,985000.0,skoda,rapid 1.6 mpi style bsiv,38929.0, Petrol , Manual,5.0
427,1998.0,12.81,5.0,Grey,215.90699999999987,Disc,Disc,350.0,1621.0,2060.0,4751.0,1580.0,235.0,First Owner,Electric,8200000.0,bmw,x4 xdrive30i m sport silver shadow edition,3994.15, Petrol , Automatic,1.0
428,796.0,18.6,5.0,Black,127.0,Disc,Drum,350.0,1606.0,1811.0,3993.0,1580.0,170.0,First Owner,Electric,1545000.0,tata,nexon ev prime xz plus dark edition,5220.0, Electric , Automatic,1.0
429,1999.0,11.5,5.0,White,215.90699999999987,Disc,Disc,540.0,1460.0,1877.0,4903.0,2240.0,236.0,First Owner,Power,2150000.0,jaguar,xf 2.0 litre petrol,36000.0, Petrol , Automatic,8.0
430,1197.0,17.0,5.0,Silver,80.0,Disc,Drum,350.0,1505.0,1710.0,3940.0,1580.0,170.0,First Owner,Power,425000.0,hyundai,i20 1.2 asta,81000.0, Petrol , Manual,12.0
431,1582.0,22.32,5.0,White,126.32,Disc,Disc,465.0,1475.0,1700.0,4370.0,1580.0,190.0,Third Owner,Power,675000.0,hyundai,verna 1.6 sx crdi (o) at,76000.0, Diesel , Automatic,9.0
432,1498.0,22.7,5.0,Orange,89.84,Ventilated Disc,Drum,346.0,1708.0,1765.0,3999.0,1740.0,182.0,First Owner,Power,650000.0,ford,ecosport 1.5 dv5 mt titanium,69000.0, Diesel , Manual,9.0
433,1248.0,26.029999999999998,4.0,Maroon,47.33,Disc,Drum,135.0,1585.0,1575.0,3590.0,1260.0,135.0,First Owner,Electric,545000.0,mahindra,e2o plus p6,27000.0, Electric , Automatic,6.0
434,1969.0,11.5,5.0,Brown,215.90699999999987,Disc,Disc,350.0,1658.0,1902.0,4688.0,1580.0,220.0,First Owner,Power,5975000.0,volvo,xc60 inscription d5 bsiv,31273.0, Diesel , Automatic,5.0
435,1498.0,18.6,5.0,Maroon,119.35,Ventilated Disc,Drum,506.0,1489.0,1748.0,4549.0,1482.0,170.0,First Owner,Electric,1185000.0,honda,city v mt,27894.0, Petrol , Manual,1.0
436,1997.0,15.2,4.0,Grey,150.0,Disc,Drum,350.0,1845.7999999999997,1855.0,3985.0,1580.0,170.0,First Owner,Power,1698999.9999999998,mahindra,thar lx 4-str convert top at,12157.0, Petrol , Automatic,2.0
437,1199.0,17.33,5.0,Silver,118.35,Disc,Drum,350.0,1606.0,1811.0,3993.0,1580.0,170.0,First Owner,Electric,1118000.0,tata,nexon xz plus,10248.0, Petrol , Manual,2.0
438,1198.0,17.0,5.0,White,108.5,Disc,Drum,350.0,1607.0,1811.0,3994.0,1580.0,154.0,First Owner,Power,960000.0,tata,nexon 1.2 revotron xma,21878.0, Petrol , Automatic,5.0
439,1496.0,17.8,5.0,White,105.94,Disc,Drum,476.0,1495.0,1730.0,4425.0,1580.0,170.0,First Owner,Power,1116000.0,toyota,yaris g cvt,8047.0, Petrol , Automatic,2.0
440,1197.0,21.21,5.0,Orange,81.8,Disc,Drum,268.0,1530.0,1735.0,3840.0,1315.0,170.0,Second Owner,Electric,699000.0,maruti,swift zxi plus,12565.0, Petrol , Manual,5.0
441,1493.0,17.29,7.0,Black,100.0,Disc,Drum,384.0,1817.0,1795.0,3995.0,2215.0,170.0,First Owner,Power,1123000.0,mahindra,bolero neo n10,33935.0, Diesel , Manual,2.0
442,1086.0,17.92,5.0,Grey,62.1,Ventilated Disc,Drum,350.0,1590.0,1525.0,3565.0,1580.0,170.0,First Owner,Power,295000.0,hyundai,santro xing gl plus,69873.0, Petrol , Manual,12.0
443,1462.0,18.55,5.0,Blue,103.25,Ventilated Disc,Disc,375.0,1595.0,1785.0,4300.0,1640.0,170.0,First Owner,Power,931000.0,maruti,sx4 s cross sigma,34858.0, Petrol , Manual,3.0
444,1798.0,14.67,5.0,Brown,177.46,Disc,Disc,625.0,1483.0,1864.0,4861.0,2030.0,170.0,First Owner,Power,2375000.0,skoda,superb lk 1.8 tsi at,45400.0, Petrol , Automatic,6.0
445,1997.0,16.0,7.0,Grey,140.0,Disc,Disc,720.0,1785.0,1890.0,4585.0,2510.0,185.0,First Owner,Power,1112000.0,mahindra,xuv500 w6 1.99 mhawk,9683.0, Diesel , Manual,8.0
446,1197.0,17.21,5.0,Grey,103.6,Disc,Drum,280.0,1469.0,1682.0,3971.0,1580.0,190.0,Second Owner,Power,645000.0,volkswagen,polo gt tsi,53000.0, Petrol , Automatic,8.0
447,1950.0,18.6,5.0,Black,215.90699999999987,Ventilated Disc,Ventilated Disc,825.0,1772.0,2060.0,4903.0,2510.0,225.0,First Owner,Power,7425000.0,mercedes-benz,gle 300d,44403.0, Diesel , Automatic,3.0
448,1995.0,15.38,5.0,Blue,182.37,Disc,Disc,350.0,1660.0,1850.0,4480.0,1580.0,170.0,First Owner,Power,2950000.0,hyundai,tucson gls 4wd diesel at,20000.0, Diesel , Automatic,2.0
449,1968.0,16.25,7.0,Black,148.0,Disc,Disc,270.0,1676.0,1882.0,4697.0,2449.0,200.0,First Owner,Power,2600000.0,skoda,kodiaq 2.0 tdi style,117000.0, Diesel , Automatic,4.0
450,2967.0,11.5,4.0,Red,215.90699999999987,Ventilated Disc,Ventilated Disc,350.0,1427.0,1860.0,4649.0,1580.0,236.0,First Owner,Power,3300000.0,audi,rs5 coupe,13000.0, Petrol , Automatic,11.0
451,1591.0,13.0,5.0,Grey,121.3,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,1195000.0,hyundai,creta 1.6 vtvt at sx plus,18885.0, Petrol , Automatic,7.0
452,1248.0,18.6,5.0,White,94.68,Disc,Drum,350.0,1535.0,1735.0,3995.0,1580.0,170.0,First Owner,Power,399000.0,nissan,sunny xl,44580.0, Petrol , Manual,5.0
453,1199.0,19.0,5.0,White,88.76,Disc,Drum,420.0,1501.0,1695.0,3995.0,1580.0,140.0,Second Owner,Power,835000.0,honda,amaze v cvt petrol bsiv,12064.0, Petrol , Automatic,4.0
454,1198.0,16.47,5.0,White,74.0,Disc,Drum,280.0,1469.0,1682.0,3971.0,1520.0,165.0,First Owner,Power,645000.0,volkswagen,polo 1.2 mpi highline,87992.0, Petrol , Manual,10.0
455,2967.0,11.5,7.0,Black,171.0,Ventilated Disc,Leading-Trailing Drum,350.0,1845.7999999999997,1840.0,4695.0,2510.0,176.0,Fourth Owner,Power,950000.0,toyota,fortuner 3.0 diesel,100000.0, Diesel , Manual,13.0
456,1197.0,17.21,5.0,Grey,103.6,Disc,Drum,280.0,1469.0,1682.0,3971.0,1580.0,190.0,First Owner,Power,799000.0,volkswagen,polo gt tsi,55308.0, Petrol , Automatic,8.0
457,998.0,21.7,5.0,Silver,65.71,Ventilated Disc,Drum,350.0,1567.0,1520.0,3565.0,1185.0,170.0,First Owner,Power,476000.0,maruti,s-presso vxi plus 2019-2022,73830.0, Petrol , Manual,3.0
458,1197.0,18.6,5.0,Grey,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,740000.0,hyundai,i20 asta option 1.2,27000.0, Petrol , Manual,7.0
459,998.0,18.15,5.0,Silver,118.35,Disc,Drum,350.0,1605.0,1770.0,3995.0,1580.0,170.0,Second Owner,Power,1134000.0,hyundai,venue sx plus turbo dct bsiv,15342.0, Petrol , Automatic,4.0
460,1197.0,18.9,5.0,Grey,81.86,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,Second Owner,Power,499000.0,hyundai,grand i10 1.2 kappa magna bsiv,44392.0, Petrol , Manual,6.0
461,1496.0,17.8,5.0,White,105.94,Disc,Drum,476.0,1495.0,1730.0,4425.0,1580.0,170.0,First Owner,Power,1047000.0000000001,toyota,yaris g cvt,23565.0, Petrol , Automatic,2.0
462,1197.0,21.4,5.0,Black,83.1,Disc,Drum,339.0,1510.0,1745.0,3995.0,1360.0,180.0,First Owner,Power,729000.0,maruti,baleno 1.2 cvt delta,15153.0, Petrol , Automatic,5.0
463,1497.0,16.8,5.0,Maroon,113.43,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1439000.0,kia,seltos htx g,17139.0, Petrol , Manual,3.0
464,2179.0,15.1,7.0,Black,140.0,Disc & Caliper Type,Disc,350.0,1785.0,1890.0,4585.0,2450.0,175.0,First Owner,Power,1050000.0,mahindra,xuv500 w8 awd,87000.0, Diesel , Manual,8.0
465,998.0,23.1,5.0,Red,67.04,Ventilated Disc,Drum,235.0,1565.0,1600.0,3695.0,1250.0,150.0,First Owner,Power,525000.0,maruti,celerio zxi mt bsiv,6714.0, Petrol , Manual,4.0
466,2393.0,13.68,7.0,Other,147.8,Disc,Drum,350.0,1795.0,1830.0,4735.0,2430.0,170.0,Second Owner,Power,1850000.0,toyota,innova crysta 2.4 zx mt bsiv,50000.0, Diesel , Manual,7.0
467,999.0,18.6,5.0,White,108.62,Disc,Drum,280.0,1469.0,1682.0,3971.0,1570.0,170.0,First Owner,Electronic,800000.0,volkswagen,polo 1.0 tsi comfortline,11000.0, Petrol , Manual,1.0
468,1998.0,15.3,5.0,Black,215.90699999999987,Disc,Disc,350.0,1535.0,1735.0,3995.0,1580.0,236.0,First Owner,Electrical,5895000.0,bmw,3 series gran limousine 330li m sport first edition,16000.0, Petrol , Automatic,2.0
469,998.0,23.95,5.0,Orange,67.05,Ventilated Disc,Drum,177.0,1475.0,1515.0,3545.0,1210.0,145.0,First Owner,Power,330000.0,maruti,alto k10 vxi,60000.0, Petrol , Manual,8.0
470,1591.0,13.0,5.0,White,121.3,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,170.0,Second Owner,Power,1365000.0,hyundai,creta 1.6 vtvt at sx plus,42812.0, Petrol , Automatic,5.0
471,1451.0,11.67,6.0,Black,141.0,Disc,Disc,155.0,1760.0,1835.0,4720.0,1580.0,170.0,First Owner,Power,1875000.0,mg,hector plus sharp dct,26000.0, Petrol , Automatic,3.0
472,1086.0,20.3,5.0,Grey,68.0,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,First Owner,Power,585000.0,hyundai,santro sportz amt bsiv,14862.0, Petrol , Automatic,4.0
473,1497.0,18.6,5.0,White,113.18,Disc,Disc,350.0,1635.0,1790.0,4300.0,1580.0,170.0,First Owner,Power,1945000.0,hyundai,creta sx opt ivt,9892.0, Petrol , Automatic,2.0
474,1598.0,15.6,5.0,Red,120.7,Disc,Drum,160.0,1427.0,1683.0,3723.0,1565.0,197.0,Second Owner,Power,2095000.0,mini,cooper hatch,21000.0, Petrol , Automatic,10.0
475,2967.0,11.5,7.0,White,169.0,Ventilated Disc,Leading-Trailing Drum,350.0,1845.7999999999997,1840.0,4705.0,2505.0,170.0,First Owner,Power,1575000.0,toyota,fortuner 4x2 4 speed at,93000.0, Diesel , Automatic,10.0
476,1497.0,20.0,5.0,White,115.0,Disc,Disc,259.0,1627.0,1821.0,3995.0,1580.0,175.0,First Owner,Power,1299000.0,mahindra,xuv300 w8 option diesel bsiv,31575.0, Diesel , Manual,3.0
477,1248.0,26.029999999999998,5.0,Grey,74.02,Disc,Drum,378.0,1515.0,1735.0,3995.0,1405.0,170.0,Second Owner,Power,694000.0,maruti,swift dzire vdi,59184.0, Diesel , Manual,7.0
478,999.0,23.01,5.0,Blue,67.0,Disc,Drum,279.0,1474.0,1579.0,3731.0,1580.0,170.0,First Owner,Power,488999.99999999994,renault,kwid climber 1.0 mt opt bsiv,44517.0, Petrol , Manual,4.0
479,1197.0,21.01,5.0,Blue,81.8,Disc,Drum,339.0,1510.0,1745.0,3995.0,1340.0,170.0,Second Owner,Electric,740000.0,toyota,glanza g,39213.0, Petrol , Manual,3.0
480,1368.0,16.0,5.0,White,160.77,Disc,Disc,408.0,1640.0,1818.0,4395.0,1580.0,186.0,First Owner,Power,2099000.0,jeep,compass 1.4 limited plus bsiv,35553.0, Petrol , Automatic,4.0
481,999.0,19.2,5.0,White,113.98,Disc,Drum,385.0,1612.0,1760.0,4225.0,1640.0,170.0,First Owner,Electric,1221000.0,skoda,kushaq 1.0 tsi active,32832.0, Petrol , Manual,2.0
482,1498.0,17.95,5.0,White,147.51,Disc,Drum,385.0,1612.0,1760.0,4225.0,1685.0,150.0,First Owner,Electric,1575000.0,skoda,kushaq 1.5 tsi style,10790.0, Petrol , Manual,2.0
483,999.0,19.17,5.0,Blue,71.01,Disc,Drum,405.0,1605.0,1750.0,3991.0,1580.0,170.0,First Owner,Electric,852999.9999999999,renault,kiger rxz,5186.0, Petrol , Manual,2.0
484,1451.0,13.96,5.0,Silver,141.0,Disc,Disc,587.0,1760.0,1835.0,4655.0,1580.0,170.0,First Owner,Power,1745000.0,mg,hector sharp dct,32224.0, Petrol , Automatic,2.0
485,1197.0,20.89,5.0,Blue,81.8,Disc,Drum,260.0,1595.0,1690.0,3700.0,1580.0,170.0,First Owner,Electrical,672000.0,maruti,ignis 1.2 zeta bsiv,23351.0, Petrol , Manual,5.0
486,1586.0,15.6,5.0,Gold,104.68,Ventilated Disc,Drum,505.0,1570.0,1735.0,4490.0,1580.0,177.0,First Owner,Power,250000.0,maruti,sx4 zxi with leather bsiii,90000.0, Petrol , Manual,16.0
487,2497.0,11.5,5.0,Black,215.0,Disc,Disc,350.0,1468.0,1846.0,4841.0,2090.0,236.0,Second Owner,Power,1245000.0,bmw,5 series 525i,36000.0, Petrol , Automatic,14.0
488,1493.0,18.6,5.0,Red,113.43,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1599000.0,kia,seltos htk plus diesel,6835.0, Diesel , Manual,1.0
489,2755.0,14.24,7.0,White,174.5,Ventilated Disc,Ventilated Disc,350.0,1835.0,1855.0,4795.0,2510.0,170.0,First Owner,Power,3325000.0,toyota,fortuner 2.8 2wd mt bsiv,120165.09999999999, Diesel , Manual,5.0
490,1197.0,17.19,5.0,Golden,81.86,Disc,Drum,285.0,1555.0,1760.0,3995.0,1580.0,170.0,First Owner,Power,775000.0,hyundai,i20 active sx petrol,52000.0, Petrol , Manual,6.0
491,2184.0,18.6,4.0,Black,130.0,Disc,Drum,350.0,1845.7999999999997,1855.0,3985.0,1580.0,170.0,First Owner,Power,1675000.0,mahindra,thar lx 4-str convert top diesel at,22000.0, Diesel , Automatic,3.0
492,1798.0,15.1,5.0,Grey,178.0,Disc,Disc,590.0,1476.0,1814.0,4670.0,1860.0,220.0,First Owner,Power,2245000.0,skoda,octavia 1.8 tsi at l k,23524.0, Petrol , Automatic,5.0
493,2354.0,11.9,5.0,White,144.0,Ventilated Disc,Disc,420.0,1465.0,1820.0,4870.0,1870.0,206.0,Third Owner,Power,700000.0,honda,accord vti-l (mt),90000.0, Petrol , Manual,15.0
494,998.0,18.15,5.0,White,118.35,Disc,Drum,350.0,1605.0,1770.0,3995.0,1580.0,170.0,Second Owner,Electric,1200000.0,hyundai,venue sx plus turbo dct dt,31000.0, Petrol , Automatic,4.0
495,998.0,21.79,5.0,White,67.05,Disc,Drum,341.0,1675.0,1620.0,3655.0,1340.0,170.0,Second Owner,Power,520000.0,maruti,wagon r vxi amt,22000.0, Petrol , Automatic,6.0
496,1999.0,12.95,5.0,Black,152.88,Disc,Disc,513.0,1660.0,1850.0,4475.0,1580.0,170.0,First Owner,Power,2399000.0,hyundai,tucson 2.0 dual vtvt 2wd at gls,29861.0, Petrol , Automatic,4.0
497,998.0,23.1,5.0,Grey,67.04,Ventilated Disc,Drum,235.0,1565.0,1635.0,3715.0,1250.0,150.0,First Owner,Power,522000.0,maruti,celerio zxi at,23048.0, Petrol , Automatic,6.0
498,1582.0,22.32,5.0,White,126.3,Disc,Disc,350.0,1475.0,1700.0,4370.0,1580.0,170.0,Second Owner,Power,450000.0,hyundai,verna 1.6 crdi ex mt,94936.0, Diesel , Manual,12.0
499,1197.0,21.21,5.0,Brown,81.8,Disc,Drum,378.0,1515.0,1735.0,3995.0,1315.0,170.0,First Owner,Power,714000.0,maruti,swift dzire amt vxi,44229.0, Petrol , Automatic,5.0
500,1368.0,14.1,5.0,Silver,160.77,Disc,Disc,408.0,1640.0,1818.0,4395.0,1580.0,186.0,First Owner,Power,2099000.0,jeep,compass 1.4 limited plus,20919.0, Petrol , Automatic,3.0
501,1353.0,16.5,5.0,White,138.08,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,Second Owner,Electric,1621000.0,kia,seltos gtx plus,43748.0, Petrol , Manual,3.0
502,1197.0,18.9,5.0,White,81.86,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,621000.0,hyundai,grand i10 1.2 kappa asta,41296.0, Petrol , Manual,4.0
503,1353.0,16.5,5.0,Silver,138.08,Disc,Disc,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Electric,1612000.0,kia,seltos gtx plus dct,20823.0, Petrol , Automatic,4.0
504,1956.0,14.6,5.0,Red,167.67,Disc,Disc,425.0,1706.0,1894.0,4598.0,1580.0,170.0,First Owner,Power,2195000.0,tata,harrier xza plus at,31882.0, Diesel , Automatic,3.0
505,998.0,23.95,5.0,Red,67.05,Ventilated Disc,Drum,177.0,1475.0,1515.0,3545.0,1210.0,145.0,First Owner,Power,346000.0,maruti,alto k10 vxi,89757.0, Petrol , Manual,5.0
506,1196.0,18.16,5.0,White,86.8,Ventilated Disc,Drum,257.0,1525.0,1695.0,3886.0,1580.0,157.0,Second Owner,EPAS,475000.0,ford,figo 1.2p trend mt,40000.0, Petrol , Manual,6.0
507,1341.0,15.3,5.0,Silver,61.0,Ventilated Disc,Drum,350.0,1515.0,1665.0,3810.0,1500.0,166.0,Second Owner,Power,150000.0,hyundai,getz gvs,120165.09999999999, Petrol , Manual,16.0
508,1198.0,17.0,5.0,Red,108.5,Disc,Drum,350.0,1607.0,1811.0,3994.0,1580.0,154.0,Second Owner,Power,875000.0,tata,nexon 1.2 revotron xz plus,41382.0, Petrol , Manual,6.0
509,1194.0,19.4,5.0,Grey,94.93,Ventilated Disc,Drum,359.0,1525.0,1704.0,3995.0,1580.0,170.0,First Owner,Power,550000.0,ford,aspire titanium bsiv,26000.0, Petrol , Manual,6.0
510,1591.0,17.0,5.0,Brown,121.3,Disc,Drum,480.0,1475.0,1729.0,4440.0,1580.0,170.0,First Owner,Power,975000.0,hyundai,verna vtvt 1.6 sx,29000.0, Petrol , Manual,5.0
511,2143.0,17.9,5.0,Grey,136.0,Disc,Disc,470.0,1432.0,1777.0,4630.0,2005.0,220.0,First Owner,Power,2250000.0,mercedes-benz,cla 200 cdi sport,52000.0, Diesel , Automatic,8.0
512,1497.0,17.0,5.0,Silver,121.36,Ventilated Disc,Drum,352.0,1647.0,1765.0,3998.0,1660.0,170.0,Second Owner,Power,745000.0,ford,ecosport 1.5 petrol titanium plus bsiv,29858.0, Petrol , Manual,6.0
513,1582.0,22.0,5.0,Brown,126.2,Disc,Drum,480.0,1475.0,1729.0,4440.0,1580.0,170.0,First Owner,Power,1445000.0,hyundai,verna crdi 1.6 at sx option,59293.0, Diesel , Automatic,4.0
514,1197.0,18.6,5.0,White,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,770000.0,hyundai,i20 magna 1.2,9000.0, Petrol , Manual,2.0
515,2143.0,14.84,5.0,Blue,170.0,Ventilated Disc,Disc,475.0,1447.0,1770.0,4591.0,2115.0,228.0,Second Owner,Power,3300000.0,mercedes-benz,c-class c 220 cdi elegance at,66000.0, Diesel , Automatic,5.0
516,999.0,18.1,5.0,Red,123.24,Ventilated Disc,Drum,352.0,1647.0,1765.0,3999.0,1670.0,170.0,First Owner,Power,1044999.9999999999,ford,ecosport s petrol bsiv,18814.0, Petrol , Manual,4.0
517,1353.0,16.2,5.0,White,138.0,Disc,Drum,433.0,1645.0,1800.0,4315.0,1580.0,170.0,Second Owner,Power,1603000.0,kia,seltos gtx dct,34108.0, Petrol , Automatic,3.0
518,999.0,18.2,7.0,Golden,71.01,Disc,Drum,84.0,1643.0,1739.0,3991.0,1580.0,170.0,First Owner,Electric,836999.9999999999,renault,triber rxz easy-r amt,20512.0, Petrol , Automatic,3.0
519,999.0,18.2,7.0,Blue,71.01,Disc,Drum,84.0,1643.0,1739.0,3991.0,1580.0,170.0,First Owner,Electric,810000.0,renault,triber rxz easy-r amt,10619.0, Petrol , Automatic,3.0
520,1956.0,16.65,6.0,Red,167.67,Disc,Disc,155.0,1760.0,1835.0,4720.0,1580.0,170.0,First Owner,Power,2085000.0000000002,mg,hector plus sharp diesel mt,20151.0, Diesel , Manual,2.0
521,1496.0,17.8,5.0,White,105.5,Disc,Drum,476.0,1495.0,1730.0,4425.0,1580.0,170.0,First Owner,Power,944999.9999999999,toyota,yaris g cvt bsiv,32974.0, Petrol , Automatic,5.0
522,998.0,20.51,5.0,Red,67.04,Ventilated Disc,Drum,180.0,1700.0,1495.0,3599.0,1350.0,152.0,Second Owner,Power,381000.0,maruti,wagon r vxi bs iv,69103.0, Petrol , Manual,8.0
523,1197.0,21.4,5.0,Black,83.1,Disc,Drum,339.0,1510.0,1745.0,3995.0,1360.0,180.0,Second Owner,Power,811000.0,maruti,baleno 1.2 cvt alpha,41346.0, Petrol , Automatic,6.0
524,1984.0,14.72,5.0,Silver,215.90699999999987,Disc,Disc,590.0,1469.0,1814.0,4689.0,1970.0,170.0,First Owner,Power,3250000.0,skoda,octavia rs245,19500.0, Petrol , Automatic,6.0
525,1497.0,21.5,5.0,White,108.5,Disc,Drum,350.0,1607.0,1811.0,3994.0,1580.0,154.0,First Owner,Power,1046000.0000000001,tata,nexon 1.5 revotorq xza plus,29809.0, Diesel , Automatic,5.0
